"","date","hits","keyword","geo","time","gprop","category"
"1911",2019-11-01,19,"private property for sale","ZA","2004-01-01 2021-11-07","web",0
"1912",2019-12-01,34,"private property for sale","ZA","2004-01-01 2021-11-07","web",0
"1913",2020-01-01,48,"private property for sale","ZA","2004-01-01 2021-11-07","web",0
"1914",2020-02-01,37,"private property for sale","ZA","2004-01-01 2021-11-07","web",0
"1915",2020-03-01,30,"private property for sale","ZA","2004-01-01 2021-11-07","web",0
"1916",2020-04-01,34,"private property for sale","ZA","2004-01-01 2021-11-07","web",0
"1917",2020-05-01,33,"private property for sale","ZA","2004-01-01 2021-11-07","web",0
"1918",2020-06-01,38,"private property for sale","ZA","2004-01-01 2021-11-07","web",0
"1919",2020-07-01,60,"private property for sale","ZA","2004-01-01 2021-11-07","web",0
"1920",2020-08-01,32,"private property for sale","ZA","2004-01-01 2021-11-07","web",0
"1921",2020-09-01,45,"private property for sale","ZA","2004-01-01 2021-11-07","web",0
"1922",2020-10-01,60,"private property for sale","ZA","2004-01-01 2021-11-07","web",0
"1923",2020-11-01,40,"private property for sale","ZA","2004-01-01 2021-11-07","web",0
"1924",2020-12-01,41,"private property for sale","ZA","2004-01-01 2021-11-07","web",0
"1925",2021-01-01,47,"private property for sale","ZA","2004-01-01 2021-11-07","web",0
"1926",2021-02-01,44,"private property for sale","ZA","2004-01-01 2021-11-07","web",0
"1927",2021-03-01,37,"private property for sale","ZA","2004-01-01 2021-11-07","web",0
"1928",2021-04-01,49,"private property for sale","ZA","2004-01-01 2021-11-07","web",0
"1929",2021-05-01,60,"private property for sale","ZA","2004-01-01 2021-11-07","web",0
"1930",2021-06-01,41,"private property for sale","ZA","2004-01-01 2021-11-07","web",0
"1931",2021-07-01,38,"private property for sale","ZA","2004-01-01 2021-11-07","web",0
"1932",2021-08-01,45,"private property for sale","ZA","2004-01-01 2021-11-07","web",0
"1933",2021-09-01,23,"private property for sale","ZA","2004-01-01 2021-11-07","web",0
"1934",2021-10-01,32,"private property for sale","ZA","2004-01-01 2021-11-07","web",0
"1935",2021-11-01,39,"private property for sale","ZA","2004-01-01 2021-11-07","web",0
"1936",2004-01-01,45,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1937",2004-02-01,40,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1938",2004-03-01,0,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1939",2004-04-01,0,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1940",2004-05-01,0,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1941",2004-06-01,0,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1942",2004-07-01,0,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1943",2004-08-01,28,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1944",2004-09-01,0,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1945",2004-10-01,29,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1946",2004-11-01,65,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1947",2004-12-01,0,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1948",2005-01-01,52,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1949",2005-02-01,0,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1950",2005-03-01,21,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1951",2005-04-01,22,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1952",2005-05-01,0,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1953",2005-06-01,20,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1954",2005-07-01,37,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1955",2005-08-01,0,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1956",2005-09-01,31,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1957",2005-10-01,15,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1958",2005-11-01,32,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1959",2005-12-01,40,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1960",2006-01-01,100,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1961",2006-02-01,41,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1962",2006-03-01,12,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1963",2006-04-01,13,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1964",2006-05-01,21,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1965",2006-06-01,46,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1966",2006-07-01,43,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1967",2006-08-01,55,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1968",2006-09-01,40,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1969",2006-10-01,44,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1970",2006-11-01,55,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1971",2006-12-01,12,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1972",2007-01-01,59,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1973",2007-02-01,49,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1974",2007-03-01,58,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1975",2007-04-01,56,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1976",2007-05-01,24,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1977",2007-06-01,33,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1978",2007-07-01,54,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1979",2007-08-01,22,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1980",2007-09-01,34,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1981",2007-10-01,10,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1982",2007-11-01,35,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1983",2007-12-01,42,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1984",2008-01-01,50,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1985",2008-02-01,28,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1986",2008-03-01,37,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1987",2008-04-01,18,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1988",2008-05-01,43,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1989",2008-06-01,28,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1990",2008-07-01,17,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1991",2008-08-01,17,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1992",2008-09-01,25,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1993",2008-10-01,23,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1994",2008-11-01,35,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1995",2008-12-01,6,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1996",2009-01-01,25,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1997",2009-02-01,16,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1998",2009-03-01,11,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"1999",2009-04-01,13,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2000",2009-05-01,18,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2001",2009-06-01,34,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2002",2009-07-01,11,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2003",2009-08-01,31,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2004",2009-09-01,38,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2005",2009-10-01,33,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2006",2009-11-01,20,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2007",2009-12-01,14,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2008",2010-01-01,14,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2009",2010-02-01,14,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2010",2010-03-01,19,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2011",2010-04-01,12,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2012",2010-05-01,22,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2013",2010-06-01,20,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2014",2010-07-01,10,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2015",2010-08-01,25,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2016",2010-09-01,10,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2017",2010-10-01,20,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2018",2010-11-01,7,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2019",2010-12-01,9,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2020",2011-01-01,23,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2021",2011-02-01,11,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2022",2011-03-01,6,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2023",2011-04-01,22,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2024",2011-05-01,22,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2025",2011-06-01,15,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2026",2011-07-01,20,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2027",2011-08-01,3,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2028",2011-09-01,13,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2029",2011-10-01,11,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2030",2011-11-01,20,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2031",2011-12-01,14,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2032",2012-01-01,18,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2033",2012-02-01,25,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2034",2012-03-01,15,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2035",2012-04-01,19,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2036",2012-05-01,10,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2037",2012-06-01,23,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2038",2012-07-01,15,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2039",2012-08-01,17,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2040",2012-09-01,19,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2041",2012-10-01,14,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2042",2012-11-01,20,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2043",2012-12-01,12,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2044",2013-01-01,16,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2045",2013-02-01,23,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2046",2013-03-01,28,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2047",2013-04-01,26,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2048",2013-05-01,25,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2049",2013-06-01,19,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2050",2013-07-01,22,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2051",2013-08-01,17,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2052",2013-09-01,11,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2053",2013-10-01,24,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2054",2013-11-01,16,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2055",2013-12-01,12,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2056",2014-01-01,14,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2057",2014-02-01,12,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2058",2014-03-01,16,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2059",2014-04-01,16,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2060",2014-05-01,18,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2061",2014-06-01,11,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2062",2014-07-01,11,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2063",2014-08-01,13,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2064",2014-09-01,14,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2065",2014-10-01,17,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2066",2014-11-01,12,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2067",2014-12-01,12,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2068",2015-01-01,19,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2069",2015-02-01,21,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2070",2015-03-01,16,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2071",2015-04-01,15,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2072",2015-05-01,16,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2073",2015-06-01,16,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2074",2015-07-01,19,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2075",2015-08-01,18,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2076",2015-09-01,17,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2077",2015-10-01,19,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2078",2015-11-01,11,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2079",2015-12-01,12,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2080",2016-01-01,15,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2081",2016-02-01,18,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2082",2016-03-01,12,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2083",2016-04-01,11,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2084",2016-05-01,11,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2085",2016-06-01,12,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2086",2016-07-01,12,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2087",2016-08-01,14,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2088",2016-09-01,11,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2089",2016-10-01,17,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2090",2016-11-01,14,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2091",2016-12-01,7,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2092",2017-01-01,10,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2093",2017-02-01,13,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2094",2017-03-01,14,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2095",2017-04-01,9,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2096",2017-05-01,14,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2097",2017-06-01,11,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2098",2017-07-01,12,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2099",2017-08-01,12,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2100",2017-09-01,11,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2101",2017-10-01,14,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2102",2017-11-01,13,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2103",2017-12-01,10,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2104",2018-01-01,16,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2105",2018-02-01,15,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2106",2018-03-01,11,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2107",2018-04-01,22,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2108",2018-05-01,14,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2109",2018-06-01,10,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2110",2018-07-01,14,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2111",2018-08-01,13,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2112",2018-09-01,15,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2113",2018-10-01,13,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2114",2018-11-01,15,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2115",2018-12-01,12,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2116",2019-01-01,13,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2117",2019-02-01,17,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2118",2019-03-01,13,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2119",2019-04-01,16,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2120",2019-05-01,15,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2121",2019-06-01,17,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2122",2019-07-01,15,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2123",2019-08-01,18,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2124",2019-09-01,12,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2125",2019-10-01,19,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2126",2019-11-01,12,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2127",2019-12-01,8,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2128",2020-01-01,14,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2129",2020-02-01,18,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2130",2020-03-01,14,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2131",2020-04-01,7,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2132",2020-05-01,13,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2133",2020-06-01,16,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2134",2020-07-01,11,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2135",2020-08-01,15,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2136",2020-09-01,13,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2137",2020-10-01,10,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2138",2020-11-01,12,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2139",2020-12-01,9,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2140",2021-01-01,15,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2141",2021-02-01,10,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2142",2021-03-01,15,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2143",2021-04-01,18,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2144",2021-05-01,13,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2145",2021-06-01,12,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2146",2021-07-01,15,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2147",2021-08-01,11,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2148",2021-09-01,16,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2149",2021-10-01,13,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2150",2021-11-01,5,"commercial property","ZA","2004-01-01 2021-11-07","web",0
"2151",2004-01-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2152",2004-02-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2153",2004-03-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2154",2004-04-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2155",2004-05-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2156",2004-06-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2157",2004-07-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2158",2004-08-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2159",2004-09-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2160",2004-10-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2161",2004-11-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2162",2004-12-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2163",2005-01-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2164",2005-02-01,100,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2165",2005-03-01,45,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2166",2005-04-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2167",2005-05-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2168",2005-06-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2169",2005-07-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2170",2005-08-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2171",2005-09-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2172",2005-10-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2173",2005-11-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2174",2005-12-01,42,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2175",2006-01-01,30,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2176",2006-02-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2177",2006-03-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2178",2006-04-01,28,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2179",2006-05-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2180",2006-06-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2181",2006-07-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2182",2006-08-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2183",2006-09-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2184",2006-10-01,19,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2185",2006-11-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2186",2006-12-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2187",2007-01-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2188",2007-02-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2189",2007-03-01,31,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2190",2007-04-01,17,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2191",2007-05-01,13,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2192",2007-06-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2193",2007-07-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2194",2007-08-01,23,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2195",2007-09-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2196",2007-10-01,10,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2197",2007-11-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2198",2007-12-01,15,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2199",2008-01-01,21,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2200",2008-02-01,10,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2201",2008-03-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2202",2008-04-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2203",2008-05-01,9,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2204",2008-06-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2205",2008-07-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2206",2008-08-01,27,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2207",2008-09-01,9,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2208",2008-10-01,32,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2209",2008-11-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2210",2008-12-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2211",2009-01-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2212",2009-02-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2213",2009-03-01,8,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2214",2009-04-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2215",2009-05-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2216",2009-06-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2217",2009-07-01,15,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2218",2009-08-01,22,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2219",2009-09-01,7,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2220",2009-10-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2221",2009-11-01,22,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2222",2009-12-01,20,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2223",2010-01-01,30,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2224",2010-02-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2225",2010-03-01,7,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2226",2010-04-01,24,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2227",2010-05-01,31,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2228",2010-06-01,8,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2229",2010-07-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2230",2010-08-01,7,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2231",2010-09-01,14,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2232",2010-10-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2233",2010-11-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2234",2010-12-01,9,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2235",2011-01-01,11,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2236",2011-02-01,4,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2237",2011-03-01,0,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2238",2011-04-01,8,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2239",2011-05-01,7,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2240",2011-06-01,7,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2241",2011-07-01,7,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2242",2011-08-01,6,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
"2243",2011-09-01,18,"commercial property for sale","ZA","2004-01-01 2021-11-07","web",0
